,gameTime,label,position,team,visibility,url_local
5457,1 - 06:38,PASS,398720,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5458,1 - 06:41,PASS,401360,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5459,1 - 06:43,DRIVE,403200,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5460,1 - 06:44,PASS,404760,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5461,1 - 06:47,HIGH PASS,407280,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5462,1 - 06:50,HEADER,410240,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5463,1 - 06:51,PASS,411920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5464,1 - 06:53,PASS,413360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5465,1 - 06:56,PASS,416000,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5466,1 - 06:58,DRIVE,418600,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5467,1 - 06:59,PASS,419400,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5468,1 - 07:01,PASS,421800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5469,1 - 07:03,DRIVE,423040,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5470,1 - 07:03,PASS,423480,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5471,1 - 07:04,PASS,424640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5472,1 - 07:05,DRIVE,425480,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5473,1 - 07:06,PASS,426160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5474,1 - 07:07,DRIVE,427560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5475,1 - 07:11,PASS,431080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5476,1 - 07:12,DRIVE,432400,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5477,1 - 07:14,PASS,434240,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5478,1 - 07:14,DRIVE,434880,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5479,1 - 07:19,PASS,439760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5480,1 - 07:20,PASS,440440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5481,1 - 07:21,PASS,441200,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5482,1 - 07:22,PASS,442960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5483,1 - 07:24,DRIVE,444440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5484,1 - 07:25,PASS,445600,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5485,1 - 07:27,DRIVE,447000,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5486,1 - 07:28,PASS,448040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5487,1 - 07:28,PASS,448920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5488,1 - 07:29,DRIVE,449840,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5489,1 - 07:30,PASS,450760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5490,1 - 07:31,PASS,451440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5491,1 - 07:32,DRIVE,452440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5492,1 - 07:33,PASS,453560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5493,1 - 07:34,DRIVE,454560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5494,1 - 07:35,PASS,455040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5495,1 - 07:36,PASS,456800,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5496,1 - 07:37,PASS,457960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5497,1 - 07:38,DRIVE,458960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5498,1 - 07:40,PASS,460320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5499,1 - 07:41,DRIVE,461760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5500,1 - 07:42,PASS,462640,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5501,1 - 07:43,DRIVE,463760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5502,1 - 07:44,PASS,464520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5503,1 - 07:46,DRIVE,466120,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5504,1 - 07:50,PASS,470320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5505,1 - 07:50,PASS,470920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5506,1 - 07:51,DRIVE,471440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5507,1 - 07:52,PASS,472440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5508,1 - 07:52,DRIVE,472960,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5509,1 - 07:54,PLAYER SUCCESSFUL TACKLE,474560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5510,1 - 07:55,DRIVE,475560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5511,1 - 07:57,SHOT,477760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5512,1 - 07:58,BALL PLAYER BLOCK,478080,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5513,1 - 07:59,OUT,479480,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5514,1 - 08:37,CROSS,517440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5515,1 - 08:39,HEADER,519480,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5516,1 - 08:41,PASS,521240,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5517,1 - 08:42,DRIVE,522520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5518,1 - 08:43,SHOT,523200,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5519,1 - 08:43,BALL PLAYER BLOCK,523400,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5520,1 - 08:44,PASS,524120,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5521,1 - 08:46,PASS,526880,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5522,1 - 08:47,DRIVE,527800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5523,1 - 08:48,DRIVE,528600,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5524,1 - 08:50,PASS,530040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5525,1 - 08:53,DRIVE,533960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5526,1 - 08:54,PASS,534800,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5527,1 - 08:56,DRIVE,536040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5528,1 - 08:57,PASS,537320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5529,1 - 08:58,DRIVE,538040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5530,1 - 08:59,PASS,539360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5531,1 - 09:00,PASS,540160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5532,1 - 09:01,DRIVE,541360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5533,1 - 09:01,PASS,541760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5534,1 - 09:03,DRIVE,543160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5535,1 - 09:04,PASS,544280,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5536,1 - 09:05,DRIVE,545680,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5537,1 - 09:08,HIGH PASS,548840,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5538,1 - 09:11,DRIVE,551440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5539,1 - 09:14,PASS,554560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5540,1 - 09:15,DRIVE,555480,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5541,1 - 09:19,HIGH PASS,559120,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5542,1 - 09:22,PASS,562240,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5543,1 - 09:23,DRIVE,563160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5544,1 - 09:25,PASS,565960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5545,1 - 09:27,DRIVE,567080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5546,1 - 09:29,CROSS,569080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5547,1 - 09:29,BALL PLAYER BLOCK,569800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5548,1 - 09:31,PASS,571720,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5549,1 - 09:32,DRIVE,572920,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5550,1 - 09:36,DRIVE,576280,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5551,1 - 09:39,PASS,579360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5552,1 - 09:40,PASS,580120,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5553,1 - 09:41,PASS,581160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5554,1 - 09:41,DRIVE,581920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5555,1 - 09:42,PASS,582520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5556,1 - 09:44,DRIVE,584320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5557,1 - 09:45,PASS,585320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5558,1 - 09:46,DRIVE,586640,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5559,1 - 09:47,PASS,587840,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5560,1 - 09:49,DRIVE,589480,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5561,1 - 09:50,PASS,590560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5562,1 - 09:55,DRIVE,595320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5563,1 - 09:57,CROSS,597680,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5564,1 - 10:01,OUT,601800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5565,1 - 10:21,PASS,621920,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5566,1 - 10:23,DRIVE,623640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5567,1 - 10:24,PASS,624640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5568,1 - 10:25,DRIVE,625840,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5569,1 - 10:27,PASS,627160,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5570,1 - 10:28,DRIVE,628280,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5571,1 - 10:28,PLAYER SUCCESSFUL TACKLE,628360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5572,1 - 10:29,OUT,629800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5573,1 - 10:47,THROW IN,647120,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5574,1 - 10:48,PASS,648960,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5575,1 - 10:52,OUT,652680,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5576,1 - 10:59,THROW IN,659320,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5577,1 - 11:00,DRIVE,660040,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5578,1 - 11:00,PASS,660760,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5579,1 - 11:01,DRIVE,661360,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5580,1 - 11:02,PASS,662640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5581,1 - 11:04,DRIVE,664080,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5582,1 - 11:06,HIGH PASS,666520,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5583,1 - 11:10,HIGH PASS,670880,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5584,1 - 11:14,HEADER,674560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5585,1 - 11:15,DRIVE,675400,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5586,1 - 11:16,DRIVE,676400,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5587,1 - 11:18,PASS,678120,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5588,1 - 11:19,DRIVE,679680,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5589,1 - 11:22,PASS,682840,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5590,1 - 11:23,DRIVE,683840,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5591,1 - 11:24,PASS,684560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5592,1 - 11:25,DRIVE,685160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5593,1 - 11:27,PASS,687000,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5594,1 - 11:27,DRIVE,687720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5595,1 - 11:28,PASS,688040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5596,1 - 11:28,DRIVE,688760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5597,1 - 11:30,PASS,690040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5598,1 - 11:31,DRIVE,691440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5599,1 - 11:32,PASS,692760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5600,1 - 11:33,PASS,693200,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5601,1 - 11:34,DRIVE,694080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5602,1 - 11:36,PASS,696320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5603,1 - 11:37,PASS,697600,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5604,1 - 11:39,DRIVE,699520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5605,1 - 11:47,PASS,707280,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5606,1 - 11:48,DRIVE,708360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5607,1 - 11:49,PASS,709720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5608,1 - 11:53,PASS,713000,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5609,1 - 11:54,DRIVE,714680,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5610,1 - 11:57,PASS,717560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5611,1 - 11:59,DRIVE,719720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5612,1 - 12:03,PASS,723760,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5613,1 - 12:04,DRIVE,724920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5614,1 - 12:05,PASS,725720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5615,1 - 12:06,DRIVE,726720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5616,1 - 12:07,PASS,727200,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5617,1 - 12:11,PASS,731040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5618,1 - 12:12,DRIVE,732320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5619,1 - 12:13,PASS,733360,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5620,1 - 12:14,DRIVE,734720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5621,1 - 12:15,SHOT,735640,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5622,1 - 12:17,GOAL,737160,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5623,1 - 13:25,PASS,805440,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5624,1 - 13:27,DRIVE,807520,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5625,1 - 13:28,PASS,808640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5626,1 - 13:29,DRIVE,809960,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5627,1 - 13:31,PASS,811840,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5628,1 - 13:33,PASS,813960,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5629,1 - 13:35,HIGH PASS,815680,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5630,1 - 13:38,DRIVE,818640,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5631,1 - 13:43,PASS,823920,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5632,1 - 13:45,OUT,825800,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5633,1 - 14:18,THROW IN,858920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5634,1 - 14:19,DRIVE,859520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5635,1 - 14:20,PASS,860440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5636,1 - 14:21,PASS,861560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5637,1 - 14:21,BALL PLAYER BLOCK,861800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5638,1 - 14:23,OUT,863040,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5639,1 - 14:36,THROW IN,876600,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5640,1 - 14:37,DRIVE,877280,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5641,1 - 14:38,PASS,878480,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5642,1 - 14:41,DRIVE,881320,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5643,1 - 14:44,PASS,884280,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5644,1 - 14:45,DRIVE,885920,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5645,1 - 14:50,PASS,890720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5646,1 - 14:51,DRIVE,891880,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5647,1 - 14:53,PASS,893560,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5648,1 - 14:54,DRIVE,894720,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5649,1 - 14:55,PASS,895080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5650,1 - 14:59,DRIVE,899800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5651,1 - 15:03,PASS,903240,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5652,1 - 15:06,PASS,906000,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5653,1 - 15:07,DRIVE,907080,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5654,1 - 15:08,PASS,908520,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5655,1 - 15:09,PASS,909400,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5656,1 - 15:10,HIGH PASS,910400,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5657,1 - 15:12,HEADER,912000,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5658,1 - 15:13,PASS,913440,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5659,1 - 15:14,PASS,914240,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5660,1 - 15:15,DRIVE,915440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5661,1 - 15:16,PASS,916520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5662,1 - 15:39,PASS,939880,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5663,1 - 15:40,DRIVE,940880,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5664,1 - 15:41,PASS,941520,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5665,1 - 15:42,DRIVE,942400,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5666,1 - 15:45,HIGH PASS,945080,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5667,1 - 15:47,PASS,947200,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5668,1 - 15:48,PASS,948440,away,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
5669,1 - 15:48,BALL PLAYER BLOCK,948800,home,visible,england_efl/2019-2020/2019-10-01 - Reading - Fulham
